timestamp,AvgTicketPrice,Carrier,dayOfWeek,Dest,DestAirportID,DestCityName,DestRegion,DestWeather,DistanceKilometers,DistanceMiles,FlightDelayMin,FlightDelayType,FlightNum,FlightTimeHour,FlightTimeMin,Origin,OriginAirportID,OriginCityName,OriginCountry,OriginRegion,OriginWeather,DestCountry,FlightDelay,Cancelled
"Sep 17, 2023 @ 04:17:30.000",302.654,Logstash Airways,5,Shanghai Hongqiao International Airport,SHA,Shanghai,SE-BD,Heavy Fog,0,0,0,No Delay,LWCUMST,0,0,Shanghai Hongqiao International Airport,SHA,Shanghai,CN,SE-BD,Clear,CN,FALSE,FALSE
"Sep 17, 2023 @ 04:16:41.000","1,164.97",ES-Air,5,Nashville International Airport,BNA,Nashville,US-TN,Clear,"7,671.12","4,766.61",0,No Delay,WV2B46F,9.83476487,590.086,Milano Linate Airport,MI11,Milan,IT,IT-25,Sunny,US,FALSE,FALSE
"Sep 17, 2023 @ 04:12:18.000",894.487,JetBeats,5,Vienna International Airport,VIE,Vienna,AT-9,Sunny,"10,181.56","6,326.53",0,No Delay,VKXSU5A,14.14105716,848.463,Licenciado Benito Juarez International Airport,AICM,Mexico City,MX,MX-DIF,Clear,AT,FALSE,FALSE
"Sep 17, 2023 @ 04:10:59.000","1,197.63",ES-Air,5,Sydney Kingsford Smith International Airport,SYD,Sydney,SE-BD,Sunny,"16,941.24","10,526.80",0,No Delay,BKVUOVI,21.71954166,"1,303.17",Charles de Gaulle International Airport,CDG,Paris,FR,FR-J,Clear,AU,FALSE,FALSE
"Sep 17, 2023 @ 04:10:30.000",728.137,ES-Air,5,Kempegowda International Airport,BLR,Bangalore,SE-BD,Hail,"16,339.48","10,152.88",0,No Delay,VHEGSUV,12.96783928,778.07,El Dorado International Airport,BOG,Bogota,CO,SE-BD,Heavy Fog,IN,FALSE,FALSE
"Sep 17, 2023 @ 04:09:24.000",805.479,Kibana Airlines,5,John F Kennedy International Airport,JFK,New York,US-NY,Cloudy,"11,003.77","6,837.42",0,No Delay,88B6C78,13.09972159,785.983,Beijing Capital International Airport,PEK,Beijing,CN,SE-BD,Sunny,US,FALSE,FALSE
"Sep 17, 2023 @ 04:09:24.000","1,089.70",Kibana Airlines,5,Zurich Airport,ZRH,Zurich,CH-ZH,Sunny,"1,008.61",626.722,0,No Delay,XAJ3Y78,0.988833875,59.33,Manchester Airport,MAN,Manchester,GB,GB-ENG,Cloudy,CH,FALSE,FALSE
"Sep 17, 2023 @ 04:09:21.000","1,018.94",ES-Air,5,Malpensa International Airport,MI12,Milan,IT-25,Cloudy,"8,898.02","5,528.97",45,Carrier Delay,HAXIPK8,10.01877108,601.126,Incheon International Airport,ICN,Seoul,KR,SE-BD,Hail,IT,TRUE,FALSE
"Sep 17, 2023 @ 04:09:21.000",896.92,Kibana Airlines,5,Warsaw Chopin Airport,WAW,Warsaw,PL-MZ,Cloudy,"8,634.63","5,365.31",0,No Delay,L6OGCJG,11.07003234,664.202,Narita International Airport,NRT,Tokyo,JP,SE-BD,Thunder & Lightning,PL,FALSE,FALSE
"Sep 17, 2023 @ 04:09:21.000","1,052.96",Logstash Airways,5,Ministro Pistarini International Airport,EZE,Buenos Aires,SE-BD,Cloudy,"11,035.82","6,857.34",0,No Delay,LX9SXPA,16.72093394,"1,003.26",Catania-Fontanarossa Airport,CT03,Catania,IT,IT-82,Sunny,AR,FALSE,FALSE
"Sep 17, 2023 @ 04:00:44.000","1,165.60",Logstash Airways,5,Nashville International Airport,BNA,Nashville,US-TN,Sunny,"1,502.84",933.821,360,Carrier Delay,B0ZEE8M,7.926716993,475.603,Montreal / Pierre Elliott Trudeau International Airport,YUL,Montreal,CA,CA-QC,Rain,US,TRUE,FALSE
"Sep 17, 2023 @ 03:49:08.000",791.779,Logstash Airways,5,London Heathrow Airport,LHR,London,GB-ENG,Sunny,"16,539.36","10,277.08",0,No Delay,ZWXHW4K,16.21506174,972.904,Brisbane International Airport,BNE,Brisbane,AU,SE-BD,Sunny,GB,FALSE,FALSE
"Sep 17, 2023 @ 03:45:34.000",899.468,ES-Air,5,Portland International Airport,PDX,Portland,US-OR,Rain,"8,949.20","5,560.78",0,No Delay,F3PFO3M,7.850177134,471.011,Genoa Cristoforo Colombo Airport,GE01,Genova,IT,IT-42,Clear,US,FALSE,FALSE
"Sep 17, 2023 @ 03:33:24.000",992.323,ES-Air,5,Zurich Airport,ZRH,Zurich,CH-ZH,Hail,"6,690.51","4,157.29",0,No Delay,7GF9WXY,5.309926085,318.596,Washington Dulles International Airport,IAD,Washington,US,US-DC,Clear,CH,FALSE,FALSE
"Sep 17, 2023 @ 03:33:24.000",476.252,Kibana Airlines,5,Munich Airport,MUC,Munich,DE-BY,Hail,479.824,298.149,0,No Delay,C9FG3LG,0.399853269,23.991,Berlin-Tegel Airport,TXL,Berlin,DE,DE-BE,Rain,DE,FALSE,TRUE
"Sep 17, 2023 @ 03:31:20.000",649.281,JetBeats,5,Verona Villafranca Airport,VR10,Verona,IT-34,Sunny,"15,496.56","9,629.11",0,No Delay,CHQ95U6,18.44828318,"1,106.90",Adelaide International Airport,ADL,Adelaide,AU,SE-BD,Sunny,IT,FALSE,FALSE
"Sep 17, 2023 @ 03:27:08.000",798.619,Logstash Airways,5,Xi'an Xianyang International Airport,XIY,Xi'an,SE-BD,Hail,"7,822.17","4,860.47",0,No Delay,A7UNAFS,8.691303888,521.478,Venice Marco Polo Airport,VE05,Venice,IT,IT-34,Thunder & Lightning,CN,FALSE,FALSE
"Sep 17, 2023 @ 03:21:13.000",694.448,Logstash Airways,5,Narita International Airport,NRT,Tokyo,SE-BD,Cloudy,"9,636.25","5,987.69",0,No Delay,50J5Q96,8.922449536,535.347,London Gatwick Airport,LGW,London,GB,GB-ENG,Damaging Wind,JP,FALSE,TRUE
"Sep 17, 2023 @ 03:16:13.000",521.091,ES-Air,5,OR Tambo International Airport,JNB,Johannesburg,SE-BD,Sunny,"7,559.17","4,697.05",270,Carrier Delay,RIU6FPJ,12.89908071,773.945,Naples International Airport,NA01,Naples,IT,IT-72,Sunny,ZA,TRUE,FALSE
"Sep 17, 2023 @ 03:13:05.000",987.256,Kibana Airlines,5,Rajiv Gandhi International Airport,HYD,Hyderabad,SE-BD,Damaging Wind,"12,516.83","7,777.60",0,No Delay,P45E6SI,18.96489035,"1,137.89",Montreal / Pierre Elliott Trudeau International Airport,YUL,Montreal,CA,CA-QC,Rain,IN,FALSE,FALSE
"Sep 17, 2023 @ 03:12:06.000",722.054,ES-Air,5,Xi'an Xianyang International Airport,XIY,Xi'an,SE-BD,Damaging Wind,"2,875.29","1,786.62",0,No Delay,R7IQJAX,4.356503025,261.39,Narita International Airport,NRT,Tokyo,JP,SE-BD,Rain,CN,FALSE,TRUE
"Sep 17, 2023 @ 03:02:30.000","1,078.79",Logstash Airways,5,Sheremetyevo International Airport,SVO,Moscow,RU-MOS,Sunny,"6,971.21","4,331.71",45,NAS Delay,7NY4FYF,11.31244616,678.747,New Chitose Airport,CTS,Chitose / Tomakomai,JP,SE-BD,Heavy Fog,RU,TRUE,FALSE
"Sep 17, 2023 @ 03:01:26.000",967.113,JetBeats,5,Shanghai Hongqiao International Airport,SHA,Shanghai,SE-BD,Damaging Wind,"9,071.01","5,636.47",0,No Delay,VJVP6DN,8.399086293,503.945,Naples International Airport,NA01,Naples,IT,IT-72,Rain,CN,FALSE,TRUE
"Sep 17, 2023 @ 03:01:26.000",941.302,Logstash Airways,5,Gimpo International Airport,GMP,Seoul,SE-BD,Sunny,"14,852.21","9,228.74",0,No Delay,H0EEMX1,13.75204765,825.123,El Dorado International Airport,BOG,Bogota,CO,CO-CUN,Clear,KR,FALSE,FALSE
"Sep 17, 2023 @ 02:55:10.000",822.095,Kibana Airlines,5,Olenya Air Base,XLMO,Olenegorsk,RU-MUR,Clear,"6,934.08","4,308.64",315,Carrier Delay,FXX5U7J,15.75618116,945.371,Itami Airport,ITM,Osaka,JP,SE-BD,Sunny,RU,TRUE,FALSE
"Sep 17, 2023 @ 02:53:40.000",550.03,JetBeats,5,London Heathrow Airport,LHR,London,GB-ENG,Clear,"8,473.14","5,264.97",0,No Delay,FXC5YH0,7.845501527,470.73,El Dorado International Airport,BOG,Bogota,CO,SE-BD,Sunny,GB,FALSE,FALSE
"Sep 17, 2023 @ 02:39:49.000","1,045.66",Logstash Airways,5,Sheremetyevo International Airport,SVO,Moscow,RU-MOS,Rain,"1,932.63","1,200.88",0,No Delay,2ZR8MBM,1.894735244,113.684,Munich Airport,MUC,Munich,DE,DE-BY,Clear,RU,FALSE,FALSE
"Sep 17, 2023 @ 02:32:12.000",569.524,Logstash Airways,5,Warsaw Chopin Airport,WAW,Warsaw,PL-MZ,Sunny,"9,442.62","5,867.37",0,No Delay,Y0IK3JD,8.282998998,496.98,San Francisco International Airport,SFO,San Francisco,US,US-CA,Sunny,PL,FALSE,FALSE
"Sep 17, 2023 @ 02:27:32.000",352.242,Logstash Airways,5,Sheremetyevo International Airport,SVO,Moscow,RU-MOS,Damaging Wind,0,0,0,No Delay,GNFMQOB,0,0,Sheremetyevo International Airport,SVO,Moscow,RU,RU-MOS,Hail,RU,FALSE,TRUE
"Sep 17, 2023 @ 02:12:24.000","1,182.47",Kibana Airlines,5,Luis Munoz Marin International Airport,SJU,San Juan,PR-U-A,Sunny,"3,603.52","2,239.13",0,No Delay,SDDB9C2,3.532865499,211.972,Kansas City International Airport,MCI,Kansas City,US,US-MO,Sunny,PR,FALSE,FALSE
"Sep 17, 2023 @ 02:11:22.000",670.844,ES-Air,5,Verona Villafranca Airport,VR10,Verona,IT-34,Rain,"8,378.78","5,206.33",0,No Delay,HEQVZ7J,7.75812918,465.488,Gulfport Biloxi International Airport,GPT,Gulfport,US,US-MS,Hail,IT,FALSE,TRUE
"Sep 17, 2023 @ 02:09:29.000",871.557,JetBeats,5,Warsaw Chopin Airport,WAW,Warsaw,PL-MZ,Sunny,"6,614.53","4,110.08",0,No Delay,E8UYTKV,6.484835926,389.09,Kempegowda International Airport,BLR,Bangalore,IN,SE-BD,Rain,PL,FALSE,FALSE
"Sep 17, 2023 @ 02:03:26.000",271.053,Kibana Airlines,5,Ukrainka Air Base,XHBU,Belogorsk,RU-AMU,Cloudy,"5,606.83","3,483.92",255,Carrier Delay,I2KNUPZ,12.03725837,722.236,Sheremetyevo International Airport,SVO,Moscow,RU,RU-MOS,Thunder & Lightning,RU,TRUE,FALSE
"Sep 17, 2023 @ 02:02:01.000",683.106,ES-Air,5,Treviso-Sant'Angelo Airport,TV01,Treviso,IT-34,Sunny,"8,032.38","4,991.09",0,No Delay,JJU0WPL,7.874882968,472.493,Orlando Sanford International Airport,SFB,Orlando,US,US-FL,Sunny,IT,FALSE,FALSE
"Sep 17, 2023 @ 01:53:34.000",866.253,Logstash Airways,5,Treviso-Sant'Angelo Airport,TV01,Treviso,IT-34,Clear,"8,910.87","5,536.96",0,No Delay,GUBPG0U,7.816552372,468.993,Shanghai Hongqiao International Airport,SHA,Shanghai,CN,SE-BD,Cloudy,IT,FALSE,FALSE
"Sep 17, 2023 @ 01:48:58.000",598.013,Logstash Airways,5,Treviso-Sant'Angelo Airport,TV01,Treviso,IT-34,Thunder & Lightning,"6,661.74","4,139.41",240,Weather Delay,ER40HCN,12.54069063,752.441,Syracuse Hancock International Airport,SYR,Syracuse,US,US-NY,Cloudy,IT,TRUE,TRUE
"Sep 17, 2023 @ 01:41:15.000",639.243,ES-Air,5,Xi'an Xianyang International Airport,XIY,Xi'an,SE-BD,Hail,"2,442.88","1,517.93",15,Late Aircraft Delay,TL72ON4,2.188791717,131.328,Ukrainka Air Base,XHBU,Belogorsk,RU,RU-AMU,Damaging Wind,CN,TRUE,FALSE
"Sep 17, 2023 @ 01:39:36.000",972.379,Logstash Airways,5,Comodoro Arturo Merino Benitez International Airport,SCL,Santiago,SE-BD,Cloudy,"12,040.78","7,481.79",0,No Delay,GSHZNAG,10.03398114,602.039,Cologne Bonn Airport,CGN,Cologne,DE,DE-NW,Clear,CL,FALSE,FALSE
"Sep 17, 2023 @ 01:35:11.000",548.738,ES-Air,5,Warsaw Chopin Airport,WAW,Warsaw,PL-MZ,Heavy Fog,"15,594.83","9,690.18",0,No Delay,CU2ZAC0,23.62852669,"1,417.71",Sydney Kingsford Smith International Airport,SYD,Sydney,AU,SE-BD,Rain,PL,FALSE,FALSE
"Sep 17, 2023 @ 01:20:00.000",336.221,JetBeats,5,General Wayne A. Downing Peoria International Airport,PIA,Peoria,US-IL,Sunny,443.409,275.521,0,No Delay,CIQZPR6,0.568472783,34.108,Austin Straubel International Airport,GRB,Green Bay,US,US-WI,Rain,US,FALSE,FALSE
"Sep 17, 2023 @ 01:14:31.000",219.87,JetBeats,5,Tampa International Airport,TPA,Tampa,US-FL,Hail,"1,398.52",868.998,0,No Delay,PM9ETFU,1.294922395,77.695,St Louis Lambert International Airport,STL,St Louis,US,US-MO,Rain,US,FALSE,TRUE
"Sep 17, 2023 @ 01:02:50.000",706.853,JetBeats,5,Xi'an Xianyang International Airport,XIY,Xi'an,SE-BD,Thunder & Lightning,"5,788.39","3,596.74",0,No Delay,MD7AYMD,7.421012932,445.261,Sheremetyevo International Airport,SVO,Moscow,RU,RU-MOS,Cloudy,CN,FALSE,FALSE
"Sep 17, 2023 @ 00:58:19.000",684.091,Logstash Airways,5,Luis Munoz Marin International Airport,SJU,San Juan,PR-U-A,Clear,"14,105.09","8,764.50",0,No Delay,VBY8YDD,16.79177372,"1,007.51",Jeju International Airport,CJU,Jeju City,KR,SE-BD,Hail,PR,FALSE,FALSE
"Sep 17, 2023 @ 00:58:02.000",887.321,JetBeats,5,New Chitose Airport,CTS,Chitose / Tomakomai,SE-BD,Sunny,"7,905.14","4,912.03",45,NAS Delay,UUFX89A,7.02392267,421.435,Al Maktoum International Airport,DWC,Jebel Ali,AE,SE-BD,Cloudy,JP,TRUE,FALSE
"Sep 17, 2023 @ 00:55:24.000","1,033.32",ES-Air,5,Xi'an Xianyang International Airport,XIY,Xi'an,SE-BD,Damaging Wind,"11,577.87","7,194.15",0,No Delay,IINNE56,13.78317597,826.991,Wichita Mid Continent Airport,ICT,Wichita,US,US-KS,Clear,CN,FALSE,FALSE
"Sep 17, 2023 @ 00:44:44.000",936.408,JetBeats,5,Warsaw Chopin Airport,WAW,Warsaw,PL-MZ,Cloudy,"12,967.52","8,057.64",0,No Delay,9VF3DZN,10.80626643,648.376,Comodoro Arturo Merino Benitez International Airport,SCL,Santiago,CL,SE-BD,Clear,PL,FALSE,FALSE
"Sep 17, 2023 @ 00:35:57.000",588.892,Kibana Airlines,5,London Luton Airport,LTN,London,GB-ENG,Sunny,434.77,270.153,0,No Delay,HACL9O4,0.517582831,31.055,Dublin Airport,DUB,Dublin,IE,IE-D,Damaging Wind,GB,FALSE,FALSE
"Sep 17, 2023 @ 00:35:56.000",612.498,Kibana Airlines,5,Pisa International Airport,PI05,Pisa,IT-52,Cloudy,"1,206.93",749.95,30,NAS Delay,UGMC1TE,1.505772289,90.346,Adolfo Suarez Madridâ€?Barajas Airport,MAD,Madrid,ES,ES-M,Damaging Wind,IT,TRUE,TRUE
"Sep 17, 2023 @ 00:19:27.000",410.598,ES-Air,5,Verona Villafranca Airport,VR10,Verona,IT-34,Heavy Fog,194.257,120.706,0,No Delay,VZ7ASFS,0.24904768,14.943,Pisa International Airport,PI05,Pisa,IT,IT-52,Sunny,IT,FALSE,TRUE
"Sep 17, 2023 @ 00:11:45.000",703.389,Logstash Airways,5,New Chitose Airport,CTS,Chitose / Tomakomai,SE-BD,Clear,"10,740.48","6,673.82",0,No Delay,CHKBOKW,9.421472929,565.288,Licenciado Benito Juarez International Airport,AICM,Mexico City,MX,MX-DIF,Rain,JP,FALSE,FALSE
"Sep 17, 2023 @ 00:09:53.000",703.254,ES-Air,5,Vienna International Airport,VIE,Vienna,AT-9,Rain,"7,242.64","4,500.37",0,No Delay,CDRF5TK,5.748130335,344.888,Pittsburgh International Airport,PIT,Pittsburgh,US,US-PA,Clear,AT,FALSE,FALSE
"Sep 17, 2023 @ 00:02:44.000",288.606,ES-Air,5,Leonardo da Vinci - Fiumicino Airport,FCO,Rome,SE-BD,Clear,401.085,249.223,0,No Delay,V3JDVQU,0.607704839,36.462,Genoa Cristoforo Colombo Airport,GE01,Genova,IT,IT-42,Heavy Fog,IT,FALSE,FALSE
"Sep 16, 2023 @ 23:58:32.000","1,101.86",Logstash Airways,5,Turin Airport,TO11,Torino,IT-21,Damaging Wind,"9,852.22","6,121.89",0,No Delay,FIUML3A,12.63105493,757.863,Tokyo Haneda International Airport,HND,Tokyo,JP,SE-BD,Clear,IT,FALSE,FALSE
"Sep 16, 2023 @ 23:58:24.000","1,119.36",ES-Air,5,Melbourne International Airport,MEL,Melbourne,SE-BD,Cloudy,"8,080.77","5,021.15",0,No Delay,40VCWAW,8.978627348,538.718,Itami Airport,ITM,Osaka,JP,SE-BD,Hail,AU,FALSE,FALSE
"Sep 16, 2023 @ 23:54:35.000",915.255,Logstash Airways,5,Narita International Airport,NRT,Tokyo,SE-BD,Heavy Fog,"5,920.51","3,678.84",0,No Delay,C7CQY1M,4.698818493,281.929,Indira Gandhi International Airport,DEL,New Delhi,IN,SE-BD,Hail,JP,FALSE,FALSE
"Sep 16, 2023 @ 23:51:46.000",639.332,Logstash Airways,5,Warsaw Chopin Airport,WAW,Warsaw,PL-MZ,Sunny,"5,782.58","3,593.13",0,No Delay,83BPG3U,6.42508375,385.505,Chhatrapati Shivaji International Airport,BOM,Mumbai,IN,SE-BD,Cloudy,PL,FALSE,FALSE
"Sep 16, 2023 @ 23:44:41.000",997.646,JetBeats,5,Shanghai Hongqiao International Airport,SHA,Shanghai,SE-BD,Sunny,"14,456.23","8,982.69",270,Late Aircraft Delay,13BWO26,20.56248094,"1,233.75",Luis Munoz Marin International Airport,SJU,San Juan,PR,PR-U-A,Damaging Wind,CN,TRUE,TRUE
"Sep 16, 2023 @ 23:43:54.000",541.327,JetBeats,5,Mariscal Sucre International Airport,UIO,Quito,SE-BD,Cloudy,"2,458.70","1,527.76",285,NAS Delay,SFWKCON,6.906751168,414.405,Luis Munoz Marin International Airport,SJU,San Juan,PR,PR-U-A,Clear,EC,TRUE,FALSE
"Sep 16, 2023 @ 23:38:58.000",516.387,ES-Air,5,Tokyo Haneda International Airport,HND,Tokyo,SE-BD,Rain,"9,498.07","5,901.83",165,NAS Delay,MSP1FSJ,10.66506197,639.904,Manchester Airport,MAN,Manchester,GB,GB-ENG,Cloudy,JP,TRUE,FALSE
"Sep 16, 2023 @ 23:36:13.000",683.777,ES-Air,5,Xi'an Xianyang International Airport,XIY,Xi'an,SE-BD,Clear,"3,914.26","2,432.21",300,Late Aircraft Delay,G4UPTA4,10.01827907,601.097,Kempegowda International Airport,BLR,Bangalore,IN,SE-BD,Heavy Fog,CN,TRUE,FALSE
"Sep 16, 2023 @ 23:34:16.000","1,025.99",Logstash Airways,5,Indianapolis International Airport,IND,Indianapolis,US-IN,Rain,"12,150.29","7,549.84",0,No Delay,2VX16EG,13.50031714,810.019,Chengdu Shuangliu International Airport,CTU,Chengdu,CN,SE-BD,Sunny,US,FALSE,FALSE
"Sep 16, 2023 @ 23:32:42.000",683.943,ES-Air,5,Munich Airport,MUC,Munich,DE-BY,Clear,"12,196.87","7,578.78",0,No Delay,65IE2NR,11.95771591,717.463,Comodoro Arturo Merino Benitez International Airport,SCL,Santiago,CL,SE-BD,Hail,DE,FALSE,FALSE
"Sep 16, 2023 @ 23:32:34.000","1,156.80",Logstash Airways,5,Ukrainka Air Base,XHBU,Belogorsk,RU-AMU,Sunny,"9,688.45","6,020.12",0,No Delay,TFYT8DY,14.67947008,880.768,Sydney Kingsford Smith International Airport,SYD,Sydney,AU,SE-BD,Rain,RU,FALSE,FALSE
"Sep 16, 2023 @ 23:31:50.000",866.993,Logstash Airways,5,New Chitose Airport,CTS,Chitose / Tomakomai,SE-BD,Rain,"9,620.11","5,977.66",0,No Delay,HXG01EJ,8.907507393,534.45,Montreal / Pierre Elliott Trudeau International Airport,YUL,Montreal,CA,CA-QC,Damaging Wind,JP,FALSE,FALSE
"Sep 16, 2023 @ 23:27:12.000","1,023.77",Kibana Airlines,5,Olenya Air Base,XLMO,Olenegorsk,RU-MUR,Thunder & Lightning,"13,626.42","8,467.07",0,No Delay,OUVF87M,18.92558649,"1,135.54",Ministro Pistarini International Airport,EZE,Buenos Aires,AR,AR-B,Cloudy,RU,FALSE,TRUE
"Sep 16, 2023 @ 23:24:05.000",667.696,Logstash Airways,5,Milano Linate Airport,MI11,Milan,IT-25,Sunny,982.222,610.325,0,No Delay,9N83ZRF,0.909465063,54.568,London Heathrow Airport,LHR,London,GB,GB-ENG,Sunny,IT,FALSE,FALSE
"Sep 16, 2023 @ 23:22:39.000",613.498,ES-Air,5,Ministro Pistarini International Airport,EZE,Buenos Aires,AR-B,Sunny,"7,377.66","4,584.27",0,No Delay,T6RUFXI,9.45854092,567.512,Licenciado Benito Juarez International Airport,AICM,Mexico City,MX,MX-DIF,Rain,AR,FALSE,FALSE
"Sep 16, 2023 @ 23:21:41.000",546.729,ES-Air,5,Xi'an Xianyang International Airport,XIY,Xi'an,SE-BD,Clear,"7,927.48","4,925.91",0,No Delay,D55QT7L,9.437476019,566.249,Verona Villafranca Airport,VR10,Verona,IT,IT-34,Clear,CN,FALSE,FALSE
"Sep 16, 2023 @ 23:17:17.000",650.758,Kibana Airlines,5,Orlando Sanford International Airport,SFB,Orlando,US-FL,Clear,"6,784.09","4,215.44",0,No Delay,PNN295W,5.384198614,323.052,Manchester Airport,MAN,Manchester,GB,GB-ENG,Cloudy,US,FALSE,FALSE
"Sep 16, 2023 @ 23:15:56.000",595.376,Kibana Airlines,5,New Chitose Airport,CTS,Chitose / Tomakomai,SE-BD,Hail,"3,598.57","2,236.05",0,No Delay,MCT0BHF,2.998804407,179.928,Chengdu Shuangliu International Airport,CTU,Chengdu,CN,SE-BD,Cloudy,JP,FALSE,FALSE
"Sep 16, 2023 @ 23:13:12.000",511.031,Kibana Airlines,5,Stockholm-Arlanda Airport,ARN,Stockholm,SE-AB,Thunder & Lightning,"7,546.85","4,689.39",0,No Delay,831D2KV,9.675445809,580.527,New Chitose Airport,CTS,Chitose / Tomakomai,JP,SE-BD,Rain,SE,FALSE,FALSE
"Sep 16, 2023 @ 23:04:02.000",586.456,Kibana Airlines,5,Stockholm-Arlanda Airport,ARN,Stockholm,SE-AB,Cloudy,"1,154.89",717.616,0,No Delay,1W74BZ2,1.749835774,104.99,Amsterdam Airport Schiphol,AMS,Amsterdam,NL,NL-NH,Hail,SE,FALSE,FALSE
"Sep 16, 2023 @ 23:03:18.000",855.821,Kibana Airlines,5,Rajiv Gandhi International Airport,HYD,Hyderabad,SE-BD,Rain,"6,070.85","3,772.25",0,No Delay,KQCZSKS,5.325308821,319.519,Chubu Centrair International Airport,NGO,Tokoname,JP,SE-BD,Sunny,IN,FALSE,FALSE
"Sep 16, 2023 @ 23:01:31.000",238.492,JetBeats,5,Naples International Airport,NA01,Naples,IT-72,Cloudy,174.46,108.405,0,No Delay,4L8NY8J,0.193844798,11.631,Ciampino___G. B. Pastine International Airport,RM12,Rome,IT,IT-62,Damaging Wind,IT,FALSE,FALSE
"Sep 16, 2023 @ 22:58:52.000",810.17,JetBeats,5,Warsaw Chopin Airport,WAW,Warsaw,PL-MZ,Heavy Fog,"1,327.78",825.042,0,No Delay,NYVYVBT,1.475306821,88.518,Leonardo da Vinci - Fiumicino Airport,FCO,Rome,IT,SE-BD,Cloudy,PL,FALSE,TRUE
"Sep 16, 2023 @ 22:50:08.000",298.19,ES-Air,5,Verona Villafranca Airport,VR10,Verona,IT-34,Cloudy,414.063,257.287,150,Carrier Delay,UWL6V21,2.863213559,171.793,Leonardo da Vinci - Fiumicino Airport,FCO,Rome,IT,SE-BD,Damaging Wind,IT,TRUE,FALSE
"Sep 16, 2023 @ 22:44:15.000",981.727,ES-Air,5,Turin Airport,TO11,Torino,IT-21,Damaging Wind,"8,171.47","5,077.52",0,No Delay,5BZUYNE,6.809557146,408.573,OR Tambo International Airport,JNB,Johannesburg,ZA,SE-BD,Cloudy,IT,FALSE,FALSE
"Sep 16, 2023 @ 22:43:58.000","1,098.78",JetBeats,5,Winnipeg / James Armstrong Richardson International Airport,YWG,Winnipeg,CA-MB,Cloudy,"7,294.31","4,532.47",0,No Delay,EGO64F3,7.151280696,429.077,Il Caravaggio International Airport,BG01,Bergamo,IT,IT-25,Hail,CA,FALSE,FALSE
"Sep 16, 2023 @ 22:35:57.000","1,199.73",Logstash Airways,5,Spokane International Airport,GEG,Spokane,US-WA,Cloudy,"7,499.92","4,660.23",0,No Delay,C2YBQ05,8.928475926,535.709,London Heathrow Airport,LHR,London,GB,GB-ENG,Clear,US,FALSE,FALSE
"Sep 16, 2023 @ 22:18:11.000","1,156.54",JetBeats,5,Frankfurt am Main Airport,FRA,Frankfurt am Main,DE-HE,Rain,"16,097.88","10,002.76",0,No Delay,V1EI0LR,15.78223108,946.934,Brisbane International Airport,BNE,Brisbane,AU,SE-BD,Rain,DE,FALSE,FALSE
"Sep 16, 2023 @ 22:15:26.000",466.127,Kibana Airlines,5,Manchester Airport,MAN,Manchester,GB-ENG,Clear,209.185,129.982,0,No Delay,Y9YYMRE,0.316947004,19.017,London Luton Airport,LTN,London,GB,GB-ENG,Clear,GB,FALSE,FALSE
"Sep 16, 2023 @ 22:04:48.000",984.45,Kibana Airlines,5,Shanghai Hongqiao International Airport,SHA,Shanghai,SE-BD,Cloudy,"11,952.78","7,427.11",0,No Delay,RT7IGCO,12.4508096,747.049,Philadelphia International Airport,PHL,Philadelphia,US,US-PA,Cloudy,CN,FALSE,FALSE
"Sep 16, 2023 @ 22:04:03.000",835.718,JetBeats,5,Frankfurt am Main Airport,FRA,Frankfurt am Main,DE-HE,Damaging Wind,"1,175.58",730.473,0,No Delay,OI7TNVY,1.306202757,78.372,Bari Karol Wojty__a Airport,BA02,Bari,IT,IT-75,Clear,DE,FALSE,FALSE
"Sep 16, 2023 @ 21:49:44.000",956.412,Logstash Airways,5,Sydney Kingsford Smith International Airport,SYD,Sydney,SE-BD,Hail,"16,590.21","10,308.68",225,NAS Delay,74Y0NV5,20.01491027,"1,200.90",Malpensa International Airport,MI12,Milan,IT,IT-25,Cloudy,AU,TRUE,FALSE
"Sep 16, 2023 @ 21:37:04.000",723.548,Kibana Airlines,5,Cape Town International Airport,CPT,Cape Town,SE-BD,Heavy Fog,"9,599.31","5,964.73",0,No Delay,LGVTB10,14.5444067,872.664,Berlin-Tegel Airport,TXL,Berlin,DE,DE-BE,Sunny,ZA,FALSE,TRUE
"Sep 16, 2023 @ 21:34:36.000","1,061.73",Kibana Airlines,5,Vienna International Airport,VIE,Vienna,AT-9,Sunny,961.83,597.654,0,No Delay,1BOM5KR,1.335875176,80.153,Amsterdam Airport Schiphol,AMS,Amsterdam,NL,NL-NH,Heavy Fog,AT,FALSE,TRUE
"Sep 16, 2023 @ 21:26:31.000",531.166,Kibana Airlines,5,Warsaw Chopin Airport,WAW,Warsaw,PL-MZ,Heavy Fog,"1,327.78",825.042,0,No Delay,4SHNS8Y,1.702277102,102.137,Leonardo da Vinci - Fiumicino Airport,FCO,Rome,IT,SE-BD,Damaging Wind,PL,FALSE,FALSE
"Sep 16, 2023 @ 21:26:31.000",482.121,ES-Air,5,Naples International Airport,NA01,Naples,IT-72,Clear,199.503,123.965,0,No Delay,DJENT9K,0.207815393,12.469,Leonardo da Vinci - Fiumicino Airport,FCO,Rome,IT,SE-BD,Cloudy,IT,FALSE,FALSE
